

Complete listing of Fine Structure file
File:  D:\SoundingArchive\Sonde2021\Ball09\PTU\20210929\Esrange_20210929_071127_EDT_PTULevels.tsv

Started at       29 September 2021  7:11 UTC

Station  :       Esrange
Location :       67.89 N 21.08 E       335 m/MSL

RS type       :  RS41-SGP
RS-number     :  R5020121
Sounding processor serial number: 0


Ground check  :     Ref     RS   Corr

  Pressure    :   989.8  988.0    1.8
  Temperature :   /////  /////  /////
  Humidity    :   /////  /////  /////

Clouds    : /////
Special 1 : /////
Special 2 : /////

Telemetry noise level  :  100 %

                 P      T      U
Accepted (%) : /////  /////  /////
Replaced (%) : /////  /////  /////
Rejected (%) : /////  /////  /////

GPS data quality
    Valid raw wind ratio        :  ///// %
    Valid raw wind on 5 ratio   :  ///// %
    Invalid raw wind on 4 ratio :  ///// %
    Poor PDOP ratio             :  ///// %
    Unidentified signals ratio  :  ///// %
    Mean satellite track count  :  /////
    Mean track count valid      :  /////
    Gaps over 1 min             :  ///// min


Reason for termination : WeakOrFadingSignal

   Time Pressure   Height  Temperature  RH   Dewp   Significance flags

 min  s      hPa      gpm     deg C      %  deg C  Automatic  Operator

  76  5     87.2    17081     -56.1      2  -83.2                           
  76  6     87.2    17085     -56.0      2  -83.1                           
  76  7     87.2    17088     -55.9      2  -83.0                           
  76  8     87.1    17091     -55.8      2  -82.9                           
  76  9     87.1    17094     -55.8      2  -82.9                           
  76 10     87.0    17097     -55.8      2  -82.9                           
  76 11     87.0    17101     -55.8      2  -82.9                           
  76 12     86.9    17104     -55.9      2  -83.0                           
  76 13     86.9    17107     -56.0      2  -83.0                           
  76 14     86.9    17110     -56.1      2  -83.1                           
  76 15     86.8    17113     -56.2      2  -83.1                           
  76 16     86.8    17117     -56.2      2  -83.2                           
  76 17     86.7    17120     -56.2      2  -83.2                           
  76 18     86.7    17123     -56.2      2  -83.2                           
  76 19     86.6    17126     -56.1      2  -83.2                           
  76 20     86.6    17129     -56.1      2  -83.1                           
  76 21     86.5    17133     -56.0      2  -83.1                           
  76 22     86.5    17136     -55.9      2  -83.0                           
  76 23     86.5    17139     -55.9      2  -83.0                           
  76 24     86.4    17143     -55.8      2  -82.9                           
  76 25     86.4    17146     -55.8      2  -82.9                           
  76 26     86.3    17150     -55.8      2  -82.9                           
  76 27     86.3    17153     -55.8      2  -82.9                           
  76 28     86.2    17156     -55.9      2  -83.0                           
  76 29     86.2    17159     -55.9      2  -83.0                           
  76 30     86.1    17162     -55.9      2  -83.0                           
  76 31     86.1    17165     -55.9      2  -83.0                           
  76 32     86.1    17168     -55.8      2  -83.0                           
  76 33     86.0    17171     -55.8      2  -83.0                           
  76 34     86.0    17174     -55.8      2  -83.0                           
  76 35     85.9    17177     -55.8      2  -83.0                           
  76 36     85.9    17180     -55.8      2  -83.0                           
  76 37     85.9    17183     -55.8      2  -83.1                           
  76 38     85.8    17187     -55.8      2  -83.1                           
  76 39     85.8    17190     -55.8      2  -83.2                           
  76 40     85.7    17193     -55.7      2  -83.2                           
  76 41     85.7    17196     -55.7      2  -83.2 T           T             
  76 42     85.6    17199     -55.7      2  -83.3                           
  76 43     85.6    17203     -55.7      2  -83.4                           
  76 44     85.6    17206     -55.8      2  -83.5                           
  76 45     85.5    17209     -55.8      2  -83.6                           
  76 46     85.5    17213     -55.9      2  -83.7                           
  76 47     85.4    17216     -56.0      2  -83.8                           
  76 48     85.4    17219     -56.1      2  -83.9                           
  76 49     85.3    17223     -56.1      2  -84.0                           
  76 50     85.3    17226     -56.2      2  -84.1                           
  76 51     85.2    17230     -56.2      2  -84.1                           
  76 52     85.2    17233     -56.3      2  -84.2                           
  76 53     85.1    17237     -56.3      2  -84.2                           
  76 54     85.1    17240     -56.3      2  -84.3                           
  76 55     85.0    17244     -56.3      2  -84.3                           
  76 56     85.0    17247     -56.3      2  -84.3                           
  76 57     85.0    17250     -56.3      2  -84.3                           
  76 58     84.9    17254     -56.4      2  -84.3                           
  76 59     84.9    17257     -56.4      2  -84.3                           
  77  0     84.8    17261     -56.5      2  -84.3                           
  77  1     84.8    17264     -56.5      2  -84.4                           
  77  2     84.7    17268     -56.6      2  -84.4                           
  77  3     84.7    17271     -56.6      2  -84.3                           
  77  4     84.6    17274     -56.6      2  -84.3                           
  77  5     84.6    17277     -56.6      2  -84.3                           
  77  6     84.6    17281     -56.6      2  -84.2                           
  77  7     84.5    17284     -56.6      2  -84.1                           
  77  8     84.5    17287     -56.5      2  -84.0                           
  77  9     84.4    17290     -56.4      2  -83.9                           
  77 10     84.4    17294     -56.3      2  -83.8                           
  77 11     84.3    17297     -56.2      2  -83.7                           
  77 12     84.3    17301     -56.1      2  -83.6                           
  77 13     84.2    17305     -56.1      2  -83.5                           
  77 14     84.2    17308     -56.2      2  -83.5                           
